Id,Prediction
61947,2763573.985
61948,4577830.493
61949,4745755.331
61950,4277233.737
61951,4095664.528
61952,2844142.446
61953,4278821.106
61954,5101614.124
61955,3872886.797
61956,3924345.684
61957,4271414.07
61958,5066942.487
61959,3654283.393
61960,4722435.553
61961,4218502.192
61962,2914218.347
61963,3920713.506
61964,4528893.027
61965,3787136.114
61966,2434893.748
61967,3749957.056
61968,4076617.23
61969,2339792.361
61970,4010705.187
61971,4493040.607
61972,5292399.261
61973,4495254.749
61974,4219059.202
61975,3761777.663
61976,4466192.723
61977,3088316.125
61978,4830097.138
61979,4781955.368
61980,4713748.346
61981,3985865.604
61982,3775971.129
61983,4251742.737
61984,2750401.127
61985,5058849.011
61986,4209454.02
61987,4669903.734
61988,3041785.689
61989,5632410.358
61990,4786613.035
61991,2972563.232
61992,5427550.731
61993,2983676.222
61994,2920634.576
61995,3310715.279
61996,2429814.367
61997,3563232.013
61998,3280634.619
61999,4912608.017
62000,3273556.452
62001,4155518.798
62002,2130993.337
62003,4534237.092
62004,3668799.538
62005,4990511.304
62006,4722476.597
62007,4628604.444
62008,3893406.054
62009,3880014.247
62010,5860913.681
62011,4213214.694
62012,2879394.45
62013,5911299.905
62014,4900081.797
62015,3582244.427
62016,3918245.143
62017,3012283.095
62018,2884596.498
62019,2268675.493
62020,4799207.266
62021,4361535.721
62022,3863789.927
62023,4182294.012
62024,4926980.859
62025,4545210.465
62026,3227473.946
62027,2546145.319
62028,4088131.294
62029,4339749.806
62030,4030316.83
62031,2892520.932
62032,4618492.455
62033,4273456.954
62034,2122716.075
62035,2782564.863
62036,5062255.264
62037,5334286.543
62038,4592792.295
62039,4525914.916
62040,4470123.08
62041,4691393.686
62042,3233937.97
62043,3734998.444
62044,4127520.596
62045,4389754.752
62046,4666425.375
62047,4399823.709
62048,4730292.62
62049,3818363.972
62050,4087674.572
62051,4391522.942
62052,5615814.319
62053,4138736.863
62054,3889874.052
62055,3825265.009
62056,4243918.89
62057,3918948.378
62058,5673260.403
62059,4459329.736
62060,4365642.189
62061,4385513.717
62062,2444968.79
62063,3129385.148
62064,2800670.386
62065,3200015.39
62066,4852129.553
62067,3823167.603
62068,4149966.483
62069,4339746.539
62070,4682056.148
62071,3532854.111
62072,3469913.372
62073,4001363.486
62074,4574662.879
62075,4390216.111
62076,4640402.138
62077,3513114.817
62078,4668131.928
62079,3004623.947
62080,4071766.864
62081,4145585.256
62082,3099921.926
62083,4925561.389
62084,4174478.465
62085,4080729.499
62086,2741597.61
62087,4415734.404
62088,3399007.925
62089,4815445.878
62090,3498814.7
62091,3678368.477
62092,4167419.322
62093,2626447.193
62094,2707156.557
62095,4228707.937
62096,3722966.243
62097,4650853.959
62098,3298671.578
62099,5151201.944
62100,3992683.466
62101,4750824.836
62102,2688981.206
62103,4759300.751
62104,5176191.736
62105,4166090.603
62106,3504626.495
62107,3820782.823
62108,5343466.301
62109,3861921.435
62110,3637971.041
62111,4601268.277
62112,3024700.243
62113,4005481.385
62114,4310318.488
62115,3661033.722
62116,3519986.687
62117,2752542.007
62118,4364830.086
62119,4971374.162
62120,6188480.523
62121,4231834.53
62122,3774267.854
62123,3887784.234
62124,4944771.596
62125,4483245.432
62126,3809072.246
62127,4418626.917
62128,5301754.629
62129,3297049.908
62130,4696377.205
62131,4020005.769
62132,5180256.308
62133,5685584.538
62134,4588090.687
62135,5198300.802
62136,4300090.29
62137,4652053.254
62138,4781701.605
62139,4005827.873
62140,4056711.452
62141,4351583.578
62142,2974795.877
62143,4281836.629
62144,3695876.394
62145,4486851.33
62146,2309748.739
62147,5309241.99
62148,5137300.073
62149,2533681.042
62150,3062071.991
62151,4895388.793
62152,3142139.154
62153,5403532.256
62154,2946522.167
62155,4177703.404
62156,2922303.307
62157,2206388.387
62158,4595842.334
62159,2459907.843
62160,4505375.824
62161,3380489.626
62162,5197519.491
62163,4897186.324
62164,3389399.315
62165,4634054.384
62166,4984041.595
62167,2845871.03
62168,2450101.834
62169,2758514.724
62170,3127585.509
62171,3939428.498
62172,4913566.666
62173,4058599.119
62174,3418012.964
62175,3131835.839
62176,4792686.766
62177,3715669.06
62178,3807477.86
62179,2864124.166
62180,3801385.864
62181,4732908.311
62182,4517557.085
62183,4246374.59
62184,5231155.11
62185,4565024.544
62186,3008040.916
62187,4313449.7
62188,4319495.239
62189,3288745.575
62190,5465209.805
62191,4970495.395
62192,4428969.963
62193,4535278.339
62194,4602836.312
62195,3868315.957
62196,4667263.473
62197,4288162.069
62198,4389239.478
62199,3231833.908
62200,3482139.285
62201,4895587.756
62202,4491391.987
62203,2373658.865
62204,2621317.584
62205,2350482.329
62206,4453729.319
62207,3967759.223
62208,4136189.122
62209,4365083.541
62210,3474690.472
62211,4382844.308
62212,4345617.76
62213,4269328.833
62214,4582254.147
62215,3378712.984
62216,4029840.564
62217,2669827.446
62218,5848709.423
62219,2575554.742
62220,5009526.305
62221,2920060.024
62222,6092357.488
62223,2902658.151
62224,5052861.199
62225,2471736.624
62226,4902482.687
62227,5625317.257
62228,2680718.381
62229,5161602.499
62230,5218092.292
62231,4263647.598
62232,3910146.096
62233,2491030.536
62234,4185758.419
62235,4798576.532
62236,2661200.453
62237,4502868.203
62238,4130711.965
62239,4288312.877
62240,3326103.374
62241,3294504.691
62242,4944695.656
62243,3239518.994
62244,2480696.595
62245,4705885.032
62246,5024123.084
62247,5074788.546
62248,3324690.003
62249,4701918.822
62250,2963980.331
62251,3846299.286
62252,2640180.861
62253,2769895.215
62254,4545508.783
62255,3436156.427
62256,3881276.612
62257,2396426.714
62258,5083355.105
62259,4924208.869
62260,4139869.136
62261,4635794.236
62262,4359104.625
62263,2945428.816
62264,4386553.896
62265,4876434.224
62266,4092188.129
62267,4906215.432
62268,4069741.323
62269,3059012.45
62270,4265128.253
62271,3657144.528
62272,4267687.455
62273,4092616.21
62274,3964331.38
62275,2631951.812
62276,3636805.014
62277,4079688.888
62278,4242896.226
62279,4058868.197
62280,2347356.165
62281,4729831.248
62282,3712183.561
62283,4013992.42
62284,3051708.826
62285,3026291.073
62286,4472072.657
62287,4789936.851
62288,4506008.944
62289,4282692.99
62290,4670450.587
62291,4273404.193
62292,3403727.965
62293,4107146.75
62294,4282083.957
62295,4486439.814
62296,4186462.915
62297,4519890.993
62298,4170535.997
62299,4248274.683
62300,2498475.29
62301,3928242.964
62302,2394498.756
62303,3526637.054
62304,4689890.93
62305,4527199.172
62306,3957408.281
62307,2888306.338
62308,3639349.571
62309,4410114.787
62310,5014856.82
62311,3432658.994
62312,4606397.706
62313,4713572.587
62314,4604357.288
62315,3464796.99
62316,5385239.991
62317,5054552.363
62318,5669057.89
62319,4799667.877
62320,4100665.483
62321,5508347.209
62322,4585796.907
62323,4015809.38
62324,4339086.08
62325,2796750.067
62326,4006002.305
62327,4913548.755
62328,4268577.921
62329,4280127.127
62330,3370859.337
62331,4927750.786
62332,4333679.11
62333,3708167.911
62334,3368578.654
62335,4732589.054
62336,4480750.622
62337,4405608.015
62338,4271025.702
62339,3731764.806
62340,5373343.675
62341,3338494.937
62342,3986130.763
62343,3833557.019
62344,4547772.248
62345,4982438.506
62346,3850294.539
62347,4959570.046
62348,4829092.253
62349,3567331.313
62350,5665047.051
62351,4840247.514
62352,3944172.585
62353,5004267.26
62354,3809147.702
62355,2440999.041
62356,3752677.897
62357,3305974.573
62358,4004385.382
62359,4606890.321
62360,4568556.293
62361,4083054.087
62362,4276272.085
62363,4860741.452
62364,2540856.745
62365,4547438.287
62366,3445052.817
62367,4911745.229
62368,4419552.146
62369,4244305.464
62370,5507088.82
62371,2567210.404
62372,4742730.184
62373,2110764.499
62374,3732298.787
62375,5189096.85
62376,5101251.904
62377,3109695.049
62378,4039208.631
62379,4358009.023
62380,4061576.762
62381,3793491.405
62382,3358426.783
62383,4197976.152
62384,4426739.437
62385,2809224.899
62386,3173753.402
62387,3899589.702
62388,4788240.484
62389,3287827.543
62390,4809800.288
62391,2228265.192
62392,5709747.916
62393,2712950.726
62394,2825575.551
62395,4373974.208
62396,4023980.369
62397,4868864.782
62398,4087096.881
62399,4916714.768
62400,4968497.423
62401,5047877.372
62402,2762484.2
62403,2641900.291
62404,4705958.383
62405,3054789.962
62406,3546547.779
62407,4983765.634
62408,4468169.498
62409,3573853.589
62410,4529081.745
62411,2963539.917
62412,4225741.208
62413,4442718.375
62414,4594377.828
62415,4987493.155
62416,3885464.669
62417,4666495.005
62418,4224124.006
62419,3613433.16
62420,5275763.897
62421,4234003.074
62422,3601016.095
62423,5399081.08
62424,3868199.271
62425,3665746.173
62426,4734060.964
62427,4194934.886
62428,3882382.289
62429,4400347.351
62430,5207714.609
62431,3688166.269
62432,5216920.016
62433,4449001.704
62434,4160255.615
62435,4248234.155
62436,4334740.58
62437,3330538.828
62438,3664493.153
62439,3802405.628
62440,4241025.729
62441,3862247.269
62442,2196032.805
62443,3481799.791
62444,4120776.188
62445,4688730.54
62446,4237538.044
62447,3840272.958
62448,3686431.678
62449,4419594.954
62450,4599251.002
62451,4170293.378
62452,4897765.229
62453,4558369.962
62454,2948136.617
62455,4582654.821
62456,5042710.729
62457,3671651.511
62458,2873322.9
62459,2466566.124
62460,2405262.074
62461,3461141.146
62462,4665274.233
62463,4899387.223
62464,5035403.92
62465,4908649.955
62466,3794418.442
62467,4141164.904
62468,4522531.218
62469,3541361.621
62470,4261652.455
62471,5120933.29
62472,4578784.752
62473,5310061.046
62474,5540881.551
62475,2239927.419
62476,4277371.596
62477,3272033.564
62478,4420660.998
62479,4997134.472
62480,3585650.868
62481,2950934.535
62482,4577834.049
62483,3945856.855
62484,4930562.25
62485,4457449.155
62486,5185933.284
62487,3458751.12
62488,4095662.723
62489,2542235.881
62490,2732927.437
62491,2804372.934
62492,4617649.399
62493,3802624.826
62494,3809571.986
62495,4647656.577
62496,3997786.891
62497,5046138.408
62498,5047154.288
62499,3906691.807
62500,4754459.061
62501,2891116.627
62502,4677892.967
62503,4766719.811
62504,4115840.357
62505,4130089.38
62506,2794407.854
62507,5626566.042
62508,4673834.469
62509,4828971.11
62510,3788561.557
62511,4580488.379
62512,3960101.248
62513,2246630.343
62514,5163640.273
62515,3552879.065
62516,4053169.042
62517,2368245.245
62518,4578546.727
62519,3893550.649
62520,3294983.699
62521,3197425.554
62522,5128230.187
62523,3571457.385
62524,4893006.452
62525,4389516.279
62526,3727607.182
62527,3185133.694
62528,2193198.937
62529,3377685.852
62530,2752560.039
62531,4357011.45
62532,5252353.842
62533,2521073.927
62534,3284083.97
62535,4774896.419
62536,4232334.515
62537,3840069.15
62538,3050803.579
62539,2540507.785
62540,2650125.255
62541,2512076.036
62542,4030549.275
62543,3063272.815
62544,4930462.781
62545,3559199.097
62546,4406210.37
62547,4788320.716
62548,2467390.945
62549,3381474.352
62550,4181239.471
62551,4408354.483
62552,4219784.097
62553,4805046.1
62554,2961319.617
62555,2939831.912
62556,5522102.829
62557,4155930.451
62558,3266320.027
62559,3168153.958
62560,4277381.976
62561,4108860.385
62562,4877597.581
62563,3718794.176
62564,4011913.671
62565,3853428.918
62566,3622697.277
62567,4144445.056
62568,3832863.113
62569,4483136.835
62570,4316718.969
62571,3343612.672
62572,4038457.269
62573,5155083.681
62574,2770473.834
62575,4884549.003
62576,4722573.76
62577,4492530.654
62578,5158718.854
62579,4743888.508
62580,4344946.884
62581,5277535.826
62582,3793561.133
62583,3893877.298
62584,4144787.275
62585,4825946.377
62586,4967906.656
62587,2496179.864
62588,4963911.22
62589,3850132.302
62590,3695254.813
62591,3370545.726
62592,2992275.482
62593,4002414.908
62594,4363716.919
62595,2675941.539
62596,4624846.769
62597,2652738.914
62598,4566744.131
62599,5482541.563
62600,2239429.884
62601,4631056.778
62602,3745826.358
62603,4189831.46
62604,2806575.365
62605,2903486.788
62606,4573473.181
62607,3258619.698
62608,4539337.371
62609,3534708.884
62610,3668194.89
62611,3782379.8
62612,2989717.423
62613,3979471.859
62614,2821721.869
62615,3980580.127
62616,3244414.648
62617,3797227.441
62618,3052834.196
62619,3526339.592
62620,4153686.684
62621,4647283.069
62622,4515202.829
62623,4004553.068
62624,4150227.761
62625,4435366.684
62626,2892291.854
62627,5022124.722
62628,4803518.407
62629,4349866.341
62630,4156886.325
62631,4019110.162
62632,3562212.619
62633,2545804.463
62634,2861398.66
62635,3652326.827
62636,6294885.749
62637,2798798.487
62638,5151176.782
62639,3725979.358
62640,5157258.91
62641,3824449.197
62642,4255746.817
62643,3957956.638
62644,3975489.879
62645,4607294.419
62646,5417873.95
62647,3615178.174
62648,2809944.876
62649,3325759.742
62650,3667514.551
62651,3572778.115
62652,3583007.075
62653,2983731.441
62654,4647782.981
62655,4820304.824
62656,3496588.521
62657,4942735.016
62658,2717912.856
62659,2978725.437
62660,4231017.048
62661,4410033.403
62662,4419525.062
62663,4008584.948
62664,4204595.549
62665,3841954.137
62666,6407425.366
62667,3490799.941
62668,4402710.623
62669,4885068.296
62670,3668489.035
62671,4757474.069
62672,4542292.839
62673,4328152.556
62674,3957214.422
62675,3908341.52
62676,3710420.469
62677,3821931.336
62678,4098301.844
62679,4560632.3
62680,4847726.088
62681,6863057.032
62682,4176086.685
62683,4876949.363
62684,3554192.412
62685,3488297.256
62686,4945370.828
62687,4521759.763
62688,4370060.157
62689,4689061.505
62690,2134980.87
62691,2388455.219
62692,3669766.675
62693,4665796.779
62694,2582720.6
62695,5406275.097
62696,3357173.72
62697,4500335.112
62698,4119256.013
62699,5279264.56
62700,5045244.147
62701,4174014.255
62702,4648113.77
62703,4729527.406
62704,3731182.196
62705,3981012.043
62706,4158454.351
62707,4886727.271
62708,5242691.378
62709,4663269.426
62710,4887269.271
62711,4824879.254
62712,2981536.092
62713,4295793.202
62714,4645577.837
62715,4262994.369
62716,4775627.449
62717,4475313.56
62718,3662479.077
62719,4035439.709
62720,3353740.084
62721,5959995.004
62722,4306476.526
62723,2913620.218
62724,3337605.517
62725,4668747.23
62726,4719742.123
62727,3906674.336
62728,4178302.401
62729,3320398.475
62730,3575845.748
62731,4419338.336
62732,4828463.2
62733,3999732.988
62734,4510040.585
62735,3888920.437
62736,4343847.537
62737,4402909.74
62738,3531775.707
62739,3947535.101
62740,4793470.31
62741,2956376.659
62742,3848458.742
62743,5068615.982
62744,5363183.04
62745,4511001.79
62746,4995346.912
62747,5166088.094
62748,4984577.519
62749,5293785.972
62750,4488821.128
62751,2641682.731
62752,4117323.831
62753,4523633.05
62754,4403367.168
62755,4868228.46
62756,4385141.44
62757,2887989.15
62758,4931826.404
62759,4071562.734
62760,4570643.671
62761,3617113.23
62762,3776784.967
62763,2526243.444
62764,2165759.242
62765,2887148.17
62766,3288645.34
62767,4584999.331
62768,4856940.44
62769,3153484.709
62770,2892173.038
62771,4425217.368
62772,5380120.884
62773,3955560.97
62774,4526025.835
62775,4823394.642
62776,4569026.144
62777,4350659.273
62778,4349831.423
62779,2983335.648
62780,5526303.352
62781,4333673.105
62782,3824126.894
62783,4442413.56
62784,3193606.667
62785,4660744.592
62786,3911758.907
62787,4668738.038
62788,3896797.505
62789,4246397.713
62790,4324825.981
62791,4341637.504
62792,4813195.96
62793,4333931.372
62794,4256889.089
62795,4483703.876
62796,3106053.251
62797,4735368.569
62798,2661696.837
62799,3030363.718
62800,5390544.774
62801,2758127.78
62802,4182989.875
62803,4393430.212
62804,4054025.263
62805,4049909.547
62806,4984758.828
62807,4021960.83
62808,4452081.103
62809,5069352.39
62810,2711386.128
62811,5053261.231
62812,6733729.465
62813,4440863.535
62814,5096221.928
62815,4367362.807
62816,2560976.189
62817,4769488.838
62818,5896811.614
62819,4168059.064
62820,5261234.813
62821,4616323.744
62822,4778026.42
62823,3636772.909
62824,4927244.844
62825,2664850.532
62826,4154380.938
62827,5130597.052
62828,4609147.283
62829,4666284.455
62830,4266486.372
62831,5075292.285
62832,5071287.18
62833,2936726.978
62834,4774036.075
62835,3543048.318
62836,2381241.377
62837,2122946.767
62838,4079362.516
62839,3740753.299
62840,4469357.891
62841,4285106.051
62842,2468446.391
62843,4039602.384
62844,4430775.743
62845,3173288.799
62846,4253056.123
62847,4752357.18
62848,4747516.155
62849,4460190.426
62850,3254814.593
62851,4813685.389
62852,4672435.667
62853,3980939.321
62854,3841699.971
62855,4396144.427
62856,3252857.711
62857,3824755.289
62858,2812148.401
62859,4941306.08
62860,2848834.351
62861,2764053.434
62862,4292448.062
62863,4104468.471
62864,3818673.989
62865,4640671.754
62866,3727462.149
62867,3840440.515
62868,4373071.066
62869,2787300.404
62870,5708133.18
62871,4210478.443
62872,5011811.265
62873,2402705.399
62874,2108488.669
62875,3923278.173
62876,3869202.953
62877,4624572.393
62878,5270800.339
62879,4374122.571
62880,4497039.154
62881,4857797.185
62882,4490583.542
62883,4398181.829
62884,4068022.889
62885,4022513.741
62886,4257728.639
62887,5097094.39
62888,3137661.035
62889,3288551.391
62890,3370467.874
62891,3381885.195
62892,5066246.622
62893,4248429.855
62894,4201268.429
62895,3906803.523
62896,2399249.957
62897,3343639.315
62898,2150417.086
62899,3054985.38
62900,4679128.022
62901,3938479.337
62902,4662198.39
62903,3010066.927
62904,3878731.802
62905,5149326.866
62906,3971589.506
62907,3257896.597
62908,4704716.294
62909,3475584.589
62910,4423367.934
62911,4574518.661
62912,5449317.887
62913,2704009.506
62914,3319283.581
62915,3094685.416
62916,4833487.992
62917,3283003.804
62918,2699126.098
62919,4268878.075
62920,5093620.133
62921,3927388.09
62922,5338662.213
62923,4877245.647
62924,4682556.79
62925,3770637.191
62926,2263523.429
62927,4633060.638
62928,4496180.215
62929,4360610.916
62930,4970273.622
62931,4581435.826
62932,5731764.054
62933,4391030.426
62934,2584986.146
62935,4223612.229
62936,3841289.11
62937,4246624.186
62938,3835570.799
62939,4344792.162
62940,5294261.191
62941,4599176.237
62942,4195562.2
62943,2628590.893
62944,5145396.527
62945,3918463.6
62946,4451290.559
62947,3918256.083
62948,6484132.605
62949,4207186.077
62950,4335986.841
62951,3264352.638
62952,4289205.103
62953,5091597.758
62954,5029102.717
62955,2554897.035
62956,3000913.943
62957,2352044.042
62958,3452737.208
62959,4612290.526
62960,2567646.884
62961,4839905.77
62962,5281185.849
62963,4790000.169
62964,2899381.811
62965,3424409.214
62966,4822844.892
62967,4544726.507
62968,4680859.167
62969,3597621.494
62970,4086335.556
62971,3562074.633
62972,3611018.374
62973,3376728.422
62974,4668939.913
62975,4554216.034
62976,4390851.754
62977,3716061.4
62978,4423910.796
62979,5345054.495
62980,4961307.928
62981,5444706.576
62982,4766257.604
62983,3330910.132
62984,3982417.545
62985,3819203.494
62986,4207187.476
62987,4439088.891
62988,3129580.219
62989,2685277.114
62990,3117873.715
62991,4676979.082
62992,4695964.939
62993,3803387.35
62994,4557115.614
62995,3995973.425
62996,4731074.025
62997,4862091.516
62998,5006093.242
62999,4559654.661
63000,4955899.273
63001,4702690.175
63002,3856224.056
63003,3585187.256
63004,4988983.657
63005,2797381.433
63006,4481581.926
63007,3787380.493
63008,4391641.27
63009,3396456.66
63010,4349697.756
63011,3787393.627
63012,4210667.538
63013,4584876.499
63014,4194700.943
63015,4576829.954
63016,4174426.809
63017,4019413.773
63018,3614728.102
63019,4185337.144
63020,3424353.506
63021,3533074.182
63022,4176855.934
63023,3662486.219
63024,2531940.891
63025,5385242.172
63026,3510686.389
63027,4244464.802
63028,3905053.929
63029,3458946.561
63030,4069134.381
63031,3346849.768
63032,2682406.258
63033,3665853.524
63034,4195587.931
63035,4072806.255
63036,3217961.025
63037,3278354.018
63038,4921275.263
63039,3680368.566
63040,4261664.791
63041,4711333.13
63042,4368031.424
63043,4638109.08
63044,3999250.131
63045,3807224.507
63046,4046887.221
63047,3457852.121
63048,2488779.226
63049,4510370.182
63050,4525014.232
63051,2620101.094
63052,4366217.829
63053,3847143.294
63054,5014561.239
63055,4914111.679
63056,3228386.503
63057,4706038.963
63058,4448730.199
63059,3627587.089
63060,4239726.114
63061,3086396.811
63062,4532902.113
63063,3352184.362
63064,2921565.447
63065,3208808.606
63066,5600044.657
63067,4813395.174
63068,3249765.491
63069,3848134.08
63070,3980317.814
63071,3345181.707
63072,4030958.413
63073,5060972.791
63074,3857002.822
63075,4356055.59
63076,5091398.963
63077,2566705.956
63078,3437133.936
63079,4649892.876
63080,5158516.704
63081,3795427.814
63082,4533144.434
63083,2712179.202
63084,3338222.007
63085,4688213.549
63086,4387847.394
63087,2771089.555
63088,4784268.786
63089,4537167.092
63090,3336211.273
63091,4732261.089
63092,4989079.946
63093,4190860.302
63094,4811403.724
63095,5064394.89
63096,3639847.309
63097,3393621.263
63098,4421619.131
63099,4323179.231
63100,3686295.805
63101,3575593.555
63102,4262995.402
63103,3530456.046
63104,5007439.929
63105,4350888.128
63106,4745514.91
63107,3766150.03
63108,4200799.182
63109,4449586.834
63110,4772467.676
63111,4221689.888
63112,3887161.676
63113,4645034.648
63114,3520361.31
63115,5307045.171
63116,2492224.105
63117,3932271.119
63118,4080358.17
63119,4572060.425
63120,4303094.546
63121,4135322.032
63122,5249628.599
63123,4997768.542
63124,3671628.947
63125,4578081.902
63126,3202344.196
63127,2058651.016
63128,2951343.733
63129,2944048.815
63130,4244145.214
63131,4337342.891
63132,3309420.699
63133,4431243.912
63134,4021658.607
63135,3869985.1
63136,5305240.057
63137,4874547.885
63138,3278250.011
63139,3952152.248
63140,4385378.975
63141,3670315.743
63142,4518452.146
63143,3020773.781
63144,4078098.009
63145,3171348.633
63146,4399663.601
63147,2796609.977
63148,4596898.279
63149,2573008.771
63150,3777542.172
63151,4678664.565
63152,4994782.642
63153,5212569.369
63154,4394645.648
63155,4701655.139
63156,5161997.838
63157,4871143.643
63158,3211822.711
63159,3871520.648
63160,3913949.058
63161,3172396.017
63162,5262303.422
63163,4194266.248
63164,4261672.05
63165,2038052.465
63166,5106807.404
63167,3389173.338
63168,4650570.86
63169,4261876.978
63170,2676750.505
63171,3725529.319
63172,3666449.924
63173,4393431.469
63174,4295945.905
63175,3918003.846
63176,4760938.682
63177,5167091.566
63178,4930235.07
63179,3360173.3
63180,4573518.104
63181,5139486.083
63182,3987351.233
63183,4610136.919
63184,3585354.355
63185,5154682.287
63186,4082992.296
63187,6428298.707
63188,2174349.939
63189,3888670.226
63190,4041855.177
63191,3215893.681
63192,3976001.549
63193,4384622.512
63194,2995707.738
63195,3995397.279
63196,3691468.175
63197,4164074.312
63198,3784441.175
63199,4173051.055
63200,4429144.887
63201,4637815.2
63202,5207088.998
63203,3354085.301
63204,4558958.111
63205,3726451.388
63206,4168516.626
63207,3015861.067
63208,4902255.971
63209,4656576.592
63210,5641790.464
63211,2852086.373
63212,4078375.338
63213,3178517.698
63214,4729361.899
63215,4490887.404
63216,3539867.534
63217,5170119.623
63218,2422055.944
63219,5564794.36
63220,4444080.688
63221,4506770.008
63222,4747586.996
63223,3883904.389
63224,4203039.21
63225,4493578.806
63226,4356318.436
63227,3514062.31
63228,4298282.246
63229,4955242.58
63230,4983341.152
63231,4648142.809
63232,4701094.113
63233,5212886.542
63234,3874582.946
63235,4165704.327
63236,4004742.974
63237,4756202.584
63238,5098200.935
63239,5245104.31
63240,6057059.447
63241,3460607.702
63242,5082853.984
63243,4736533.391
63244,4389875.868
63245,5088400.652
63246,4795114.408
63247,4110598.032
63248,3233450.277
63249,3794334.632
63250,3130691.996
63251,3788129.149
63252,4016592.731
63253,4726519.831
63254,3847653.473
63255,3656684.202
63256,5133957.616
63257,2497707.715
63258,5269515.075
63259,4909401.931
63260,4176672.085
63261,4268488.472
63262,3844746.979
63263,4203278.489
63264,4843981.567
63265,3510518.993
63266,3214594.026
63267,4400695.543
63268,5083997.085
63269,3361212.057
63270,4086545.324
63271,5120997.555
63272,2516127.917
63273,4321834.397
63274,4627838.573
63275,4263295.07
63276,2144518.294
63277,5330988.183
63278,4564306.081
63279,2597489.245
63280,2655100.376
63281,2191230.089
63282,2630305.043
63283,3341184.939
63284,4266394.594
63285,3549390.853
63286,3711228.091
63287,5016680.603
63288,4894364.089
63289,4567861.997
63290,4779577.276
63291,4677071.71
63292,2667824.023
63293,4683751.33
63294,4403256.778
63295,4909938.415
63296,4888264.139
63297,3563771.475
63298,4248499.145
63299,3437316.08
63300,4729512.286
63301,3176031.04
63302,2433134.996
63303,4275274.779
63304,2145063.346
63305,6257309.089
63306,4307650.66
63307,2815411.839
63308,3597735.156
63309,5068259.346
63310,4640455.457
63311,4740542.597
63312,3919477.104
63313,4574830.948
63314,2480061.592
63315,4184674.477
63316,3585809.282
63317,4886556.943
63318,4869288.071
63319,4558668.89
63320,2901294.333
63321,4123751.213
63322,4202457.029
63323,3408488.527
63324,3544716.527
63325,4576915.285
63326,3507605.257
63327,4771303.043
63328,3337637.095
63329,3585457.289
63330,2567921.563
63331,3388536.762
63332,2998444.142
63333,6854428.363
63334,4568814.297
63335,5487960.729
63336,5645940.459
63337,4840593.855
63338,2788039.063
63339,3817022.559
63340,2980954.56
63341,4321213.238
63342,2956026.034
63343,4930169.808
63344,4143944.896
63345,5008806.675
63346,3705852.528
63347,2548074.538
63348,5284765.276
63349,4873531.781
63350,3700651.761
63351,4028839.289
63352,5135307.027
63353,4422840.847
63354,3139295.727
63355,4411842.714
63356,4740602.607
63357,5557883.144
63358,5214679.151
63359,4002097.476
63360,4222311.494
63361,5053070.989
63362,4827090.914
63363,2357451.998
63364,2815912.189
63365,5334836.39
63366,3985901.584
63367,4689622.159
63368,4693058.316
63369,4633673.969
63370,4427981.997
63371,4710165.729
63372,4863987.215
63373,3791023.185
63374,4083526.434
63375,4433594.856
63376,5766459.547
63377,4177181.496
63378,3321001.558
63379,3090489.968
63380,3262694.099
63381,4567979.54
63382,4418451.54
63383,4673211.645
63384,3785515.121
63385,4740525.214
63386,4201334.202
63387,5568631.858
63388,4706378.108
63389,3858755.914
63390,3186533.839
63391,5319828.964
63392,4062056.123
63393,4278640.304
63394,4391010.661
63395,3361434.463
63396,5047202.737
63397,3701757.434
63398,4461745.571
63399,3888672.201
63400,2761077.354
63401,2662060.933
63402,4535637.992
63403,4832296.302
63404,4941534.897
63405,4740446.952
63406,4417546.508
63407,2048899.693
63408,4514562.613
63409,4492703.713
63410,5346497.865
63411,4448209.935
63412,3587237.262
63413,4432058.317
63414,4818167.593
63415,4353910.284
63416,2925989.337
63417,3096130.984
63418,3764464.65
63419,4539729.371
63420,4998204.014
63421,4209746.193
63422,4209099.329
63423,4471372.98
63424,3393054.283
63425,4438866.111
63426,4703957.749
63427,2181666.121
63428,4406402.633
63429,4773993.495
63430,3566678.187
63431,5370016.078
63432,4042937.583
63433,2983106.911
63434,2523839.162
63435,3066132.406
63436,4357993.309
63437,4884140.74
63438,4104215.739
63439,4066574.718
63440,4424135.697
63441,4685836.985
63442,4475651.393
63443,2819121.969
63444,5037855.695
63445,5135224.177
63446,4620833.12
63447,3595956.9
63448,4937586.137
63449,4312202.948
63450,2962098.966
63451,3696187.838
63452,4000486.365
63453,2090566.549
63454,3640521.326
63455,2854338.445
63456,2578831.784
63457,4106205.965
63458,4315033.693
63459,4410673.54
63460,4446157.934
63461,3905198.718
63462,3600663.14
63463,4515835.32
63464,2538597.324
63465,4661815.597
63466,3547243.69
63467,4163288.87
63468,3030693.984
63469,2723793.147
63470,3776696.796
63471,3976792.713
63472,4891152.424
63473,3001085.644
63474,3785787.665
63475,4330049.637
63476,4411761.158
63477,4033045.319
63478,4415577.74
63479,3917141.387
63480,3320591.172
63481,3154148.836
63482,4199522.548
63483,4879367.823
63484,4872751.551
63485,4135989.349
63486,4096604.685
63487,2852861.302
63488,2498390.239
63489,3248553.122
63490,4666767.501
63491,5240042.01
63492,4953626.66
63493,3883904.389
63494,2174939.703
63495,3910264.014
63496,2962096.777
63497,4467844.103
63498,3876686.624
63499,5266518.291
63500,4624655.177
